id,cuisine
2787,spanish
16385,chinese
42523,mexican
26150,southern_us
17544,british
29802,southern_us
4294,cajun_creole
12696,southern_us
9075,cajun_creole
20159,irish
31282,russian
13057,italian
26814,vietnamese
23909,filipino
27882,indian
43452,moroccan
40246,mexican
8493,thai
13302,japanese
25606,mexican
14808,korean
40265,italian
13155,thai
28097,british
32076,indian
36969,vietnamese
13698,greek
38513,southern_us
15605,jamaican
47688,chinese
22326,italian
43488,greek
10245,spanish
16145,thai
9985,mexican
37746,chinese
41400,chinese
26614,indian
5327,vietnamese
13015,french
13811,filipino
10180,mexican
8164,italian
47951,filipino
42025,southern_us
10865,french
16815,mexican
1025,chinese
42784,mexican
18319,cajun_creole
34353,italian
44922,mexican
16240,italian
29745,italian
2336,mexican
17294,chinese
1449,italian
30410,italian
43341,mexican
39594,southern_us
8543,southern_us
27176,southern_us
36562,mexican
23285,italian
26787,mexican
6506,french
8552,greek
46196,italian
22828,southern_us
43621,brazilian
47602,greek
14329,french
2924,mexican
5741,mexican
10485,french
12878,french
21771,mexican
21059,italian
4148,cajun_creole
21537,southern_us
45452,japanese
15489,southern_us
46585,italian
18791,mexican
40072,french
17587,indian
7758,japanese
2853,southern_us
18218,indian
21720,mexican
20872,mexican
22022,british
17887,french
11422,french
28294,italian
17435,greek
43716,spanish
40489,chinese
32770,thai
16078,mexican
46460,southern_us
12472,filipino
14100,korean
14120,thai
40951,southern_us
30897,italian
16708,mexican
13341,mexican
49029,french
14064,japanese
1668,indian
28769,southern_us
7239,french
25963,chinese
34427,japanese
6520,french
10300,indian
1232,moroccan
42870,korean
33802,italian
46501,cajun_creole
32949,greek
4085,moroccan
30682,italian
47315,italian
28249,italian
1084,french
25559,french
30714,cajun_creole
13272,italian
6781,indian
43462,spanish
8440,italian
23799,vietnamese
42977,italian
20214,korean
19527,southern_us
27604,italian
15134,mexican
21241,indian
3240,french
19794,british
37385,chinese
5783,spanish
30232,spanish
26019,southern_us
48921,mexican
20762,italian
30226,thai
4783,southern_us
45445,spanish
35042,southern_us
33632,italian
38332,italian
32651,korean
19338,chinese
28320,mexican
1488,chinese
33940,mexican
2539,italian
29026,french
25889,mexican
23589,southern_us
12933,indian
29127,southern_us
3207,japanese
45732,korean
47696,greek
30481,italian
45419,vietnamese
11406,indian
42319,italian
35370,mexican
42436,chinese
27895,italian
1645,chinese
8787,indian
7461,vietnamese
29368,spanish
29881,vietnamese
32040,italian
7843,southern_us
6254,thai
7747,southern_us
36361,greek
31378,southern_us
27634,mexican
48903,mexican
46841,irish
47660,cajun_creole
37772,italian
18485,southern_us
36815,mexican
45159,cajun_creole
30140,southern_us
5126,chinese
15363,japanese
169,indian
14652,southern_us
42988,southern_us
26067,mexican
22917,southern_us
18652,italian
42035,chinese
39445,southern_us
41203,italian
27623,italian
142,mexican
27341,mexican
41923,mexican
49169,british
16288,filipino
9043,italian
49711,french
21753,thai
40211,mexican
48168,irish
29426,mexican
45945,spanish
33165,spanish
40521,japanese
21437,greek
47064,korean
47807,french
32414,french
11265,french
27139,southern_us
39830,mexican
36628,moroccan
42118,chinese
5928,mexican
37463,filipino
36066,greek
16508,mexican
11464,cajun_creole
17321,mexican
5914,mexican
19438,mexican
47580,italian
29886,cajun_creole
35229,mexican
39538,italian
10650,greek
48346,korean
44205,french
877,indian
40408,italian
4172,chinese
1663,cajun_creole
29813,russian
3292,italian
6288,filipino
37606,italian
26786,japanese
2040,chinese
38025,southern_us
10171,indian
24997,italian
21397,italian
1217,italian
38381,mexican
1409,italian
15901,cajun_creole
42619,mexican
38670,italian
13511,irish
45294,greek
41236,mexican
33370,chinese
9032,italian
26182,mexican
21629,chinese
19518,mexican
11588,korean
3716,indian
47711,korean
47286,italian
28877,british
40039,japanese
9224,vietnamese
24373,greek
45305,southern_us
30758,southern_us
48652,italian
24586,cajun_creole
26338,italian
1670,italian
37582,italian
48132,italian
46066,italian
34164,british
66,mexican
11006,thai
28726,filipino
13320,mexican
6574,korean
21779,korean
42114,italian
12197,italian
35257,italian
37169,italian
42169,korean
16124,mexican
6352,spanish
47452,french
7839,italian
5569,southern_us
30849,thai
25544,southern_us
4887,italian
11538,filipino
35958,irish
31577,southern_us
12233,indian
43454,southern_us
26373,mexican
43145,italian
5308,italian
23614,chinese
36948,chinese
12315,japanese
30020,italian
19231,mexican
38534,greek
45750,french
48778,mexican
20026,mexican
22978,italian
26662,french
46218,southern_us
39341,southern_us
38395,greek
18871,italian
12468,chinese
13360,chinese
22233,british
30352,southern_us
13345,spanish
6330,indian
12867,italian
35225,mexican
33826,thai
36993,mexican
44847,korean
10197,french
28737,chinese
25095,indian
14063,italian
811,cajun_creole
20335,italian
30826,thai
4452,mexican
30862,french
10282,mexican
47567,indian
16553,french
5045,greek
47528,mexican
3979,irish
17254,italian
6293,cajun_creole
42706,southern_us
47432,russian
45496,mexican
25936,spanish
46258,moroccan
36625,greek
4642,italian
35698,southern_us
19996,chinese
10388,japanese
36298,russian
43253,mexican
1089,southern_us
47,indian
257,italian
16979,thai
31697,indian
49012,southern_us
7592,mexican
44884,italian
41859,italian
9969,italian
45041,indian
48098,italian
27238,mexican
4466,french
11350,italian
30506,italian
439,jamaican
4342,thai
47474,french
25254,thai
18255,italian
9547,chinese
3889,british
26976,spanish
19218,indian
31837,italian
27254,moroccan
26282,moroccan
5443,spanish
11516,chinese
23265,irish
49204,moroccan
14502,mexican
22711,southern_us
27402,italian
4743,italian
13632,cajun_creole
46530,southern_us
12173,southern_us
44493,chinese
14241,indian
3151,chinese
17375,italian
26969,korean
42219,mexican
49466,mexican
7994,jamaican
16972,indian
44688,southern_us
25657,italian
40806,indian
10201,southern_us
47124,italian
24523,italian
34597,thai
32015,southern_us
46696,chinese
49239,mexican
28501,mexican
37207,italian
38224,cajun_creole
18565,southern_us
46164,italian
4052,italian
28544,greek
10961,japanese
15916,french
36744,mexican
41984,italian
48278,japanese
25010,mexican
21242,korean
30310,southern_us
23801,brazilian
29614,mexican
34667,southern_us
48159,mexican
20747,irish
44625,italian
7173,cajun_creole
16676,moroccan
3667,mexican
36594,indian
26511,mexican
19351,french
48982,southern_us
27934,french
22595,mexican
7256,southern_us
4306,cajun_creole
41919,mexican
23236,mexican
7329,thai
38382,indian
42257,chinese
17600,mexican
40730,southern_us
1192,french
37189,vietnamese
2913,southern_us
7118,italian
42223,mexican
25690,chinese
8267,cajun_creole
35989,indian
774,french
23158,thai
12071,japanese
26537,italian
49537,indian
19990,vietnamese
27876,thai
20823,mexican
31393,southern_us
23239,mexican
21141,italian
43585,irish
30493,japanese
42985,indian
31089,greek
46974,mexican
40018,thai
28153,italian
10967,korean
14240,british
24871,japanese
16258,italian
28001,british
49299,southern_us
47808,southern_us
37960,french
34733,vietnamese
48741,southern_us
10230,southern_us
46275,italian
17152,french
36201,french
16907,mexican
3244,italian
11434,southern_us
22402,italian
26624,cajun_creole
21558,southern_us
4847,italian
17174,cajun_creole
21995,italian
27335,british
14696,mexican
48923,chinese
32508,mexican
36585,italian
15904,jamaican
19319,southern_us
17017,italian
35561,japanese
45518,italian
6489,chinese
14423,cajun_creole
26068,mexican
32687,french
18684,italian
25918,irish
35353,brazilian
37689,brazilian
32830,french
6984,southern_us
29526,chinese
42546,japanese
30742,indian
38469,french
6678,italian
17413,mexican
20110,mexican
43229,cajun_creole
27133,filipino
48411,korean
11098,southern_us
18024,mexican
22540,italian
1013,mexican
35057,southern_us
20177,chinese
26323,thai
4227,italian
34461,thai
4540,italian
36457,korean
37262,jamaican
16041,greek
25790,southern_us
26546,cajun_creole
5295,indian
26689,chinese
11129,italian
42373,french
15183,filipino
20054,italian
22088,italian
26034,southern_us
7442,mexican
39855,thai
16795,indian
45938,indian
21187,filipino
24985,southern_us
19293,southern_us
35190,greek
48511,indian
24429,indian
16069,mexican
46173,indian
33861,chinese
17499,italian
29095,cajun_creole
27355,spanish
23,spanish
14299,southern_us
15939,korean
26371,southern_us
1544,indian
15996,cajun_creole
28808,spanish
28521,japanese
22276,french
45421,indian
1388,southern_us
16838,southern_us
4167,thai
19525,mexican
9051,indian
13537,indian
34265,southern_us
28948,british
11263,vietnamese
42791,korean
37584,korean
49538,southern_us
20135,french
46558,british
9349,korean
10859,italian
9623,thai
3610,chinese
29537,chinese
35360,jamaican
22957,southern_us
39629,korean
15631,jamaican
24105,mexican
15747,southern_us
48668,mexican
46662,italian
38318,southern_us
48588,southern_us
44549,italian
37552,korean
19931,jamaican
23871,korean
23762,southern_us
25303,greek
11340,mexican
13980,italian
7656,mexican
47486,indian
22621,mexican
9479,cajun_creole
13281,mexican
22624,spanish
27542,mexican
5778,southern_us
48800,southern_us
744,french
27747,italian
15511,korean
39843,italian
40129,southern_us
2236,italian
42882,jamaican
2860,mexican
12167,italian
44860,french
38237,southern_us
27239,southern_us
20091,mexican
24091,indian
13303,italian
17,italian
16887,italian
31862,thai
14437,italian
35092,italian
47641,cajun_creole
10067,mexican
15037,chinese
20058,italian
16841,moroccan
35002,mexican
17689,japanese
13224,mexican
18356,southern_us
10950,italian
37642,mexican
1801,mexican
36059,mexican
5105,italian
18460,korean
26501,chinese
31066,korean
15589,indian
5933,vietnamese
31444,thai
42571,italian
10448,italian
11830,italian
7223,chinese
46537,jamaican
27269,mexican
44139,brazilian
11162,italian
38781,filipino
25429,spanish
3987,spanish
3063,cajun_creole
392,brazilian
656,mexican
28508,french
42332,british
41775,mexican
14167,spanish
1555,italian
24872,mexican
40323,italian
28209,korean
8772,italian
33557,southern_us
15016,southern_us
14866,brazilian
1638,italian
37006,thai
29914,thai
797,thai
4209,italian
34027,vietnamese
15378,mexican
25802,chinese
21683,cajun_creole
30958,italian
5558,italian
29792,korean
35869,thai
24364,mexican
35401,italian
1820,italian
22651,moroccan
39614,italian
41834,mexican
21043,southern_us
14615,mexican
47588,italian
38983,mexican
31441,brazilian
33455,filipino
25078,italian
14162,french
14603,british
40713,spanish
43872,irish
29222,southern_us
37701,mexican
33720,thai
43660,spanish
44613,french
12178,mexican
45641,italian
42803,italian
47145,french
21925,italian
17233,southern_us
28029,southern_us
2601,thai
45781,southern_us
37326,italian
46034,greek
12813,japanese
29934,spanish
29247,italian
48076,chinese
11352,french
42956,chinese
32918,southern_us
607,chinese
7801,italian
45246,mexican
31901,chinese
20449,greek
19367,brazilian
41457,filipino
12159,mexican
48164,southern_us
48884,mexican
33137,thai
23778,french
17154,chinese
49078,cajun_creole
11125,italian
4280,mexican
33377,thai
15884,mexican
44340,southern_us
25351,italian
23271,french
36191,mexican
48074,chinese
47618,mexican
20153,southern_us
40548,indian
22858,mexican
6224,greek
31972,italian
4190,southern_us
22066,french
45809,mexican
16888,italian
41177,italian
2585,filipino
34835,southern_us
27465,italian
32614,italian
23845,japanese
8345,italian
15313,filipino
36741,chinese
6845,french
24184,italian
10632,mexican
46732,italian
7328,mexican
37610,mexican
39472,southern_us
26291,southern_us
30621,italian
5188,italian
29760,mexican
45337,southern_us
31663,french
3965,mexican
19981,italian
23268,southern_us
39421,thai
19286,southern_us
33493,chinese
18035,italian
19669,chinese
6073,southern_us
10457,irish
24605,chinese
37873,mexican
3753,british
8218,southern_us
28513,italian
40161,mexican
35777,french
38159,chinese
20380,italian
20309,italian
22178,italian
44534,jamaican
36812,italian
771,italian
14453,southern_us
37861,cajun_creole
40670,chinese
33687,italian
11720,chinese
41612,brazilian
27089,jamaican
18732,italian
46522,italian
44217,thai
10202,italian
40090,mexican
9314,mexican
38428,french
25439,cajun_creole
39775,indian
13463,korean
21501,southern_us
47894,thai
6270,chinese
37860,korean
21988,jamaican
7205,italian
12797,indian
45258,moroccan
30940,mexican
9264,italian
14576,indian
28890,mexican
20128,italian
7330,mexican
20464,jamaican
19619,mexican
37972,korean
41015,italian
47310,italian
27652,cajun_creole
42503,mexican
19581,italian
20539,italian
13159,cajun_creole
45674,southern_us
25381,chinese
17734,mexican
15502,italian
1949,mexican
7784,chinese
23870,southern_us
42,indian
34881,irish
2680,irish
10299,southern_us
3737,italian
42343,chinese
21785,italian
8581,french
42710,mexican
16804,italian
37626,greek
48805,chinese
2746,mexican
24899,indian
25649,mexican
6723,mexican
34402,thai
3080,thai
26264,southern_us
37408,southern_us
117,italian
34481,italian
43553,french
39747,british
30499,cajun_creole
19980,korean
32277,italian
36165,thai
2649,filipino
17428,mexican
31069,french
26188,indian
8944,mexican
2473,mexican
14931,indian
21552,italian
13444,spanish
46119,japanese
37942,french
32162,southern_us
36605,indian
48647,irish
12709,indian
1405,moroccan
34269,italian
31633,italian
29169,southern_us
10732,mexican
40433,southern_us
30014,chinese
48847,mexican
26587,filipino
36983,italian
34931,mexican
4244,mexican
16864,southern_us
17047,indian
34698,mexican
44532,french
23604,italian
27463,indian
34501,italian
13649,french
988,spanish
27926,italian
40240,cajun_creole
18053,indian
22028,italian
39276,italian
39745,french
30015,southern_us
22494,moroccan
12204,thai
43428,french
45026,thai
28904,southern_us
25853,greek
25684,southern_us
31720,french
9748,filipino
34476,thai
32266,italian
46371,southern_us
27590,mexican
38339,japanese
18848,spanish
14586,italian
32960,italian
16071,italian
4465,french
11751,italian
17484,mexican
12431,mexican
14316,italian
350,italian
8350,southern_us
8150,cajun_creole
12811,southern_us
29552,mexican
15059,southern_us
30181,vietnamese
5940,southern_us
3558,southern_us
1301,italian
36040,italian
17620,italian
34863,indian
22221,filipino
43531,jamaican
29487,italian
38609,chinese
35173,southern_us
21574,italian
17311,indian
24821,vietnamese
9045,indian
41741,japanese
37423,italian
32994,french
1745,british
48841,mexican
44365,irish
48137,mexican
32281,mexican
28754,japanese
8846,moroccan
9325,italian
23826,italian
3729,french
32854,southern_us
24634,mexican
35683,southern_us
41237,mexican
14264,greek
14540,italian
34479,thai
43676,italian
4334,thai
45219,southern_us
38586,italian
18898,filipino
9186,french
23776,indian
12057,italian
7286,indian
17178,mexican
29828,indian
39864,spanish
45033,italian
5234,french
5148,korean
17511,italian
11619,italian
18537,mexican
8098,japanese
665,indian
3284,italian
33577,southern_us
582,french
23054,french
1107,italian
44356,japanese
11102,spanish
10639,southern_us
32597,italian
3225,jamaican
10069,indian
1725,korean
22430,mexican
11695,thai
1996,moroccan
4363,irish
22108,italian
24945,french
18023,french
38926,mexican
47046,southern_us
10334,southern_us
47439,chinese
6390,spanish
25613,southern_us
941,mexican
23577,italian
37256,indian
23274,indian
5266,italian
15242,italian
10095,brazilian
6494,chinese
18939,greek
9909,mexican
37592,french
45816,french
5794,indian
48883,moroccan
22861,indian
30746,brazilian
43915,french
15762,italian
2193,french
22184,jamaican
18771,italian
39251,indian
33808,british
31324,indian
23025,indian
6685,italian
8806,southern_us
45128,indian
47906,indian
16457,chinese
41292,french
11479,southern_us
31614,italian
12477,french
23867,indian
5114,mexican
48589,chinese
20323,indian
24453,indian
10894,italian
22331,italian
39611,french
43758,greek
3677,indian
9868,italian
7365,korean
36795,french
47681,italian
9738,italian
1975,french
21202,italian
7444,mexican
35829,british
4093,mexican
14822,southern_us
21688,british
38816,filipino
27283,chinese
7176,italian
24786,mexican
34405,italian
635,southern_us
7364,italian
23908,chinese
35214,chinese
49205,mexican
18914,indian
15346,french
23098,cajun_creole
46704,french
11788,french
41012,mexican
34837,southern_us
5497,korean
13835,italian
39134,irish
42029,southern_us
12570,italian
27268,italian
23854,irish
45995,chinese
4377,korean
18561,vietnamese
11215,chinese
45362,thai
24466,french
36425,southern_us
48902,british
11196,indian
6030,mexican
37762,italian
29460,italian
45798,mexican
31388,chinese
37731,italian
18867,japanese
9122,southern_us
17542,mexican
22349,italian
44970,french
35984,indian
30711,mexican
30977,italian
12105,japanese
22538,french
31376,italian
7125,italian
16878,indian
26002,italian
35469,moroccan
20587,mexican
41172,indian
46381,russian
22031,british
45673,mexican
6003,southern_us
9798,southern_us
19125,vietnamese
1932,irish
9091,italian
42088,mexican
22797,southern_us
30950,italian
31545,italian
31409,southern_us
32783,southern_us
3096,italian
40650,vietnamese
3133,french
12746,cajun_creole
26859,italian
7415,italian
25636,southern_us
45735,greek
2629,mexican
18969,italian
24320,chinese
43959,french
20094,italian
47316,japanese
30590,italian
4974,southern_us
26792,mexican
27920,southern_us
30368,irish
37035,french
49117,mexican
12891,southern_us
7148,russian
22433,chinese
14863,italian
15255,indian
18172,mexican
34497,french
16484,french
23341,indian
30034,chinese
11474,southern_us
28817,indian
32402,southern_us
2511,korean
12043,mexican
33713,italian
19924,mexican
768,chinese
38569,mexican
19134,french
29710,italian
5489,chinese
1535,mexican
11779,spanish
42927,chinese
19975,cajun_creole
44318,southern_us
5063,cajun_creole
20722,southern_us
7340,british
38333,mexican
18475,southern_us
28125,japanese
7617,mexican
9674,cajun_creole
41087,mexican
15430,jamaican
38896,indian
42133,italian
19220,vietnamese
1576,southern_us
4293,french
8292,italian
9704,southern_us
2675,mexican
1664,indian
4488,greek
46837,greek
42167,korean
46449,filipino
26984,southern_us
26665,british
40053,indian
10691,indian
47916,italian
10955,greek
13514,southern_us
22487,italian
34831,mexican
23650,french
34852,italian
28749,greek
5536,italian
30894,mexican
2366,southern_us
17105,mexican
15327,chinese
41887,french
5920,cajun_creole
32376,southern_us
27864,italian
10361,spanish
20878,greek
25461,southern_us
14051,indian
44849,southern_us
1541,mexican
908,indian
12059,italian
19464,thai
6120,mexican
34498,irish
16666,french
19118,mexican
1484,mexican
47998,spanish
30282,southern_us
28974,southern_us
16893,italian
49223,indian
35482,italian
29500,indian
26270,mexican
21551,italian
18571,southern_us
4144,southern_us
8436,italian
24343,vietnamese
5706,indian
34003,thai
31332,chinese
30861,italian
25779,filipino
5531,chinese
9085,jamaican
14711,indian
31632,italian
38002,southern_us
4562,brazilian
26604,southern_us
21800,southern_us
25844,southern_us
6113,mexican
48105,southern_us
26886,italian
30639,spanish
41040,korean
35359,italian
40971,italian
26403,indian
45138,korean
27629,russian
16379,italian
39698,mexican
43697,southern_us
12935,jamaican
30260,french
27705,italian
30896,british
33072,french
18562,southern_us
27340,italian
39247,japanese
35549,mexican
17226,mexican
42827,spanish
48490,spanish
38311,thai
17539,french
10841,british
13689,mexican
5138,thai
18428,greek
47495,italian
3844,greek
41911,french
28558,chinese
37652,chinese
43320,italian
3265,greek
30471,mexican
37488,mexican
46154,southern_us
17884,southern_us
41232,mexican
18734,mexican
13743,italian
36343,indian
7030,filipino
24613,indian
38710,indian
12280,indian
29996,cajun_creole
27749,filipino
8235,italian
2938,cajun_creole
47824,chinese
21818,japanese
10005,chinese
27040,italian
48042,mexican
18261,french
44149,italian
17768,indian
17698,japanese
1200,southern_us
17410,mexican
12595,southern_us
48891,southern_us
17784,italian
11882,mexican
38280,indian
480,korean
26355,indian
45386,mexican
42955,italian
31678,chinese
4506,russian
44155,vietnamese
11633,italian
21253,mexican
46025,italian
10314,british
46874,thai
38432,indian
48935,italian
2490,italian
8591,mexican
26318,chinese
37469,italian
4102,french
15647,italian
9121,indian
7929,cajun_creole
38228,spanish
14957,italian
18414,spanish
5231,italian
33604,southern_us
12735,vietnamese
19523,chinese
7853,italian
33163,vietnamese
5630,southern_us
35049,greek
7965,mexican
39821,indian
27157,southern_us
28318,irish
11275,french
4034,indian
37380,southern_us
3470,thai
701,southern_us
37996,mexican
10483,southern_us
18610,chinese
42759,italian
11426,mexican
44136,mexican
24261,chinese
8985,italian
28040,russian
31071,british
6453,mexican
48762,french
36159,moroccan
21417,japanese
26451,italian
19979,italian
44803,greek
35560,chinese
39937,filipino
6593,vietnamese
31735,mexican
13153,japanese
1411,brazilian
31664,italian
32101,greek
33367,indian
46628,spanish
32747,italian
2377,mexican
14640,southern_us
48493,mexican
6752,korean
17519,japanese
45167,french
5975,southern_us
28189,greek
37891,southern_us
31530,greek
22880,mexican
41020,spanish
32047,italian
30877,italian
6700,mexican
34641,chinese
25706,french
35164,mexican
10066,mexican
11681,mexican
40920,italian
43481,mexican
33705,mexican
46679,italian
17635,french
6235,mexican
49572,indian
14373,southern_us
25511,greek
47652,chinese
24214,spanish
40625,brazilian
20447,italian
13533,spanish
10195,chinese
27795,british
23014,japanese
7561,mexican
23812,chinese
24952,italian
41557,italian
15847,chinese
20202,italian
16301,chinese
27106,spanish
5037,chinese
15253,japanese
22270,irish
39918,spanish
11398,mexican
44174,mexican
8231,italian
34639,brazilian
33855,southern_us
14041,italian
37934,italian
6104,indian
27251,british
47206,mexican
46137,chinese
31102,russian
33073,indian
4661,chinese
25610,moroccan
31029,italian
23440,indian
42385,indian
45895,italian
34229,filipino
31486,japanese
47198,italian
23006,italian
14166,filipino
12425,mexican
46583,italian
20880,french
13762,southern_us
47701,indian
26679,filipino
7296,mexican
8520,spanish
34428,british
40138,greek
1967,southern_us
12854,mexican
12646,french
40178,british
16990,italian
172,french
28381,chinese
41826,indian
36860,mexican
20795,mexican
6626,southern_us
20589,japanese
4024,italian
34359,mexican
29651,french
49442,italian
5049,cajun_creole
1337,southern_us
29433,italian
10717,southern_us
15957,british
20499,french
38018,italian
18150,british
46524,indian
40473,cajun_creole
21554,indian
42695,indian
48951,mexican
46544,italian
8376,cajun_creole
33109,filipino
41448,italian
11784,indian
36889,italian
47140,mexican
16207,mexican
4708,italian
9630,french
43778,italian
5540,british
33015,mexican
32258,french
49287,indian
36720,indian
14956,italian
36140,italian
31818,indian
15827,greek
16331,southern_us
39064,mexican
17103,indian
42799,irish
46829,mexican
39560,cajun_creole
19496,italian
23809,italian
4056,mexican
1214,irish
27520,moroccan
28815,mexican
38950,japanese
9720,italian
16896,french
23108,jamaican
44539,italian
45542,indian
10080,italian
10467,indian
29668,italian
6948,southern_us
18308,chinese
41138,indian
35252,mexican
45559,mexican
45169,chinese
22539,italian
14601,italian
46738,southern_us
36644,mexican
18064,british
12989,indian
29125,filipino
10810,italian
39796,mexican
30688,indian
25386,chinese
5550,indian
26998,mexican
30398,brazilian
40333,moroccan
24265,italian
18953,french
24287,italian
36631,southern_us
33500,french
9719,indian
18589,italian
25430,spanish
48525,mexican
4337,southern_us
30578,southern_us
18333,mexican
7556,indian
13108,italian
30208,chinese
23114,cajun_creole
46118,italian
37800,italian
3390,italian
7445,japanese
34030,italian
40358,chinese
40028,italian
45708,southern_us
7393,vietnamese
3619,italian
29848,indian
25705,mexican
25919,chinese
4874,french
47709,mexican
30281,mexican
16044,southern_us
1353,chinese
1339,indian
48060,mexican
12829,cajun_creole
24191,japanese
3859,italian
10744,indian
45958,french
9028,spanish
45733,french
21752,chinese
21085,moroccan
45884,cajun_creole
22860,thai
39506,italian
25569,korean
36896,chinese
33018,filipino
15341,indian
18983,italian
5885,chinese
18704,italian
31610,mexican
3401,moroccan
35168,mexican
29209,mexican
36347,thai
1785,indian
38673,filipino
49486,chinese
13583,spanish
33926,mexican
40470,mexican
26337,cajun_creole
6731,cajun_creole
44459,japanese
22824,japanese
29264,italian
25558,filipino
23080,filipino
14670,italian
27553,french
17525,mexican
6077,spanish
24098,filipino
2510,italian
26921,italian
23088,mexican
31468,italian
32381,filipino
44835,british
32368,italian
27208,southern_us
14242,mexican
19659,vietnamese
43094,southern_us
15760,spanish
11814,italian
15262,mexican
21825,italian
39447,italian
18247,mexican
32682,british
37504,spanish
20319,southern_us
32522,french
44455,italian
49148,italian
2114,italian
31361,mexican
28348,italian
22226,italian
33911,french
16916,cajun_creole
35988,italian
43563,italian
35964,southern_us
26651,mexican
15924,korean
48851,mexican
23692,southern_us
44971,spanish
31673,italian
11741,mexican
1087,mexican
36591,mexican
24651,thai
16791,french
28578,greek
4537,indian
24876,irish
31584,italian
39456,chinese
39474,italian
11103,indian
17650,southern_us
40495,indian
3434,mexican
10911,mexican
35249,thai
8344,filipino
47259,indian
42808,indian
39649,greek
316,southern_us
43351,french
32617,indian
27624,thai
8796,french
43592,mexican
45582,cajun_creole
31146,italian
22025,greek
33118,chinese
7641,italian
48678,mexican
36267,southern_us
29542,cajun_creole
15157,indian
14285,french
40043,italian
3532,greek
16823,thai
4961,italian
27022,mexican
41659,thai
31690,indian
41702,chinese
13661,italian
8855,southern_us
30533,spanish
30909,italian
47943,thai
45916,french
33460,jamaican
35100,chinese
31513,italian
15005,mexican
21308,vietnamese
14321,mexican
719,french
45509,indian
10308,italian
2071,moroccan
853,italian
30255,italian
47546,italian
13974,korean
11583,greek
36373,thai
45398,italian
36622,spanish
46510,italian
15712,mexican
36418,korean
38314,chinese
27960,italian
14656,indian
3838,cajun_creole
18439,cajun_creole
15998,southern_us
31815,indian
21879,mexican
40095,chinese
43972,mexican
23982,spanish
23836,southern_us
46159,chinese
4302,chinese
35145,jamaican
30222,british
30560,mexican
19781,southern_us
16250,french
32866,mexican
31665,indian
47334,thai
34527,mexican
5760,italian
13027,italian
20855,french
8816,chinese
45001,italian
9143,southern_us
19989,italian
42673,french
30565,chinese
26924,mexican
22404,indian
4272,cajun_creole
2728,italian
26853,greek
20862,korean
25107,southern_us
38168,russian
7053,french
28624,mexican
7237,italian
18398,japanese
46793,italian
31501,italian
20617,italian
28046,chinese
17167,italian
30370,chinese
31984,mexican
25643,italian
6394,chinese
34282,thai
47658,indian
24087,mexican
26732,mexican
29627,indian
37412,mexican
15435,greek
26066,italian
47869,french
48059,southern_us
39577,french
41509,brazilian
34606,indian
2021,thai
2532,greek
27724,thai
8754,southern_us
4301,indian
25137,french
24483,indian
8566,italian
46526,southern_us
42148,italian
17663,filipino
25669,indian
4011,thai
19432,british
11439,mexican
1162,vietnamese
20953,moroccan
38796,italian
30043,jamaican
36182,french
33840,russian
43911,southern_us
5736,italian
17534,chinese
51,italian
1032,brazilian
32889,italian
34487,indian
49264,indian
5804,cajun_creole
9724,vietnamese
4112,brazilian
16786,southern_us
2781,indian
5785,mexican
17249,japanese
27894,mexican
11444,mexican
35396,korean
15083,mexican
36320,cajun_creole
49475,chinese
32585,korean
22474,italian
3014,italian
40396,greek
36634,mexican
18543,chinese
22089,japanese
33545,southern_us
29049,southern_us
9681,spanish
31476,japanese
46081,french
1293,french
3830,mexican
49201,korean
4236,southern_us
17185,southern_us
48757,french
48277,irish
19192,mexican
23579,japanese
867,french
919,italian
11704,indian
10939,irish
6397,italian
21926,jamaican
41831,mexican
29221,british
15627,indian
24228,mexican
31854,japanese
45533,mexican
24915,japanese
6750,cajun_creole
43562,thai
37717,moroccan
8060,spanish
27317,mexican
23501,cajun_creole
22255,italian
27812,chinese
31490,indian
43951,chinese
11407,moroccan
31821,italian
32173,indian
36050,southern_us
18967,southern_us
20530,mexican
21805,southern_us
28743,mexican
29386,jamaican
28475,indian
48106,mexican
14681,southern_us
49120,russian
27651,mexican
2803,mexican
27372,southern_us
25807,chinese
25050,mexican
35790,southern_us
42729,jamaican
6419,british
19723,chinese
11569,cajun_creole
10002,jamaican
28748,spanish
33729,mexican
6109,korean
9245,korean
6013,chinese
4408,cajun_creole
3973,italian
5079,italian
43736,southern_us
43841,italian
17547,mexican
1014,italian
16213,italian
27984,french
16158,chinese
13703,italian
7838,vietnamese
40922,vietnamese
15497,southern_us
18323,cajun_creole
24432,brazilian
4125,mexican
47287,mexican
27909,spanish
42533,japanese
41140,italian
12009,southern_us
24666,vietnamese
9000,italian
33269,italian
35110,mexican
14557,italian
1002,italian
3870,chinese
44030,indian
4669,french
18282,japanese
25388,italian
30918,southern_us
31096,mexican
11806,korean
35840,italian
29994,irish
16630,mexican
4862,british
6376,mexican
21696,italian
2875,japanese
11132,italian
22506,korean
1397,mexican
17443,spanish
21524,southern_us
29622,mexican
36085,french
39557,indian
2648,japanese
40347,indian
38771,greek
44395,mexican
39038,southern_us
24321,thai
47886,southern_us
15905,mexican
3533,british
36315,irish
46414,mexican
29440,southern_us
4754,chinese
17729,mexican
42372,japanese
34214,italian
9500,chinese
25896,japanese
12995,indian
11756,chinese
22586,italian
32800,southern_us
10408,mexican
10572,cajun_creole
24046,mexican
30697,greek
46439,chinese
38885,italian
